"","x1","x2"
"620",1397,0.00235705967884871
"621",1396,0.00235727355429081
"622",1395,0.00235747448526296
"623",1394,0.0023568328624632
"624",1393,0.00235607480610842
"625",1392,0.00235520042866906
"626",1391,0.00235420985984377
"627",1390,0.00235310324652735
"628",1389,0.00235209254150869
"629",1388,0.00235100146768437
"630",1387,0.00234983013731487
"631",1386,0.00234857867087954
"632",1385,0.00234724719705591
"633",1384,0.0023486097043387
"634",1383,0.00234985296900283
"635",1382,0.00235097685951396
"636",1381,0.0023519812645552
"637",1380,0.00235286609304113
"638",1379,0.0023543352246665
"639",1378,0.00235554321749711
"640",1377,0.00235648966872504
"641",1376,0.00235717426265773
"642",1375,0.00235759677089343
"643",1374,0.00235799994874096
"644",1373,0.00235807606056546
"645",1372,0.00235782487780088
"646",1371,0.00235724631339964
"647",1370,0.00235634042203384
"648",1369,0.00235488314231405
"649",1368,0.00235310324652735
"650",1367,0.00235100146768437
"651",1366,0.00234857867087954
"652",1365,0.00234583585269767
"653",1364,0.00234341193599226
"654",1363,0.00234078456182305
"655",1362,0.00233795442035883
"656",1361,0.00233492225445155
"657",1360,0.00233168885931139
"658",1359,0.00232781181486239
"659",1358,0.00232368244775899
"660",1357,0.00231930212439176
"661",1356,0.00231467229240546
"662",1355,0.00230979447990173
"663",1354,0.00230387302831547
"664",1353,0.00229765023608566
"665",1352,0.00229112886433182
"666",1351,0.0022843117926534
"667",1350,0.00227720201695631
"668",1349,0.00227220509078117
"669",1348,0.00226706655954054
"670",1347,0.00226178743427185
"671",1346,0.00225636875204278
"672",1345,0.00225081157561187
"673",1344,0.0022491985248501
"674",1343,0.00224757428286281
"675",1342,0.00224593887557092
"676",1341,0.0022442923290605
"677",1340,0.00224263466958208
"678",1339,0.00224470362151219
"679",1338,0.0022467524779941
"680",1337,0.00224878110128121
"681",1336,0.00225078935482255
"682",1335,0.00225277710328659
"683",1334,0.00225677176608936
"684",1333,0.00226069574097207
"685",1332,0.00226454863481902
"686",1331,0.00226833006117971
"687",1330,0.00227203964033334
"688",1329,0.00227277290156134
"689",1328,0.00227350327101138
"690",1327,0.00227423074574383
"691",1326,0.00227495532283005
"692",1325,0.00227567699935244
"693",1324,0.00226963392479807
"694",1323,0.00226340690876073
"695",1322,0.00225699771360278
"696",1321,0.00225040814675822
"697",1320,0.0022436400598471
"698",1319,0.00223344753270319
"699",1318,0.00222286121564037
"700",1317,0.00221188715628397
"701",1316,0.00220053160269449
"702",1315,0.00218880099744345
"703",1314,0.00217550056030867
"704",1313,0.00216178143757914
